,API,Surf_X,Surf_Y,deltaT_Dril_Comp,deltaT_Comp_Prod,Lateral_Length (ft),Depth_TVD_PPLS (ft),Erosion_PPLS (ft),Pressure_PPLS (PSI),TOC_PPLS (%),Vcarb_PPLS,Vsand_PPLS,Vclay_PPLS,PR_PPLS,YM_PPLS (PSI),RHOB_PPLS (g/cc),Res_PPLS (Ohmm),GR_PPLS (API),DT_PPLS (us/ft),DTs_PPLS (us/ft),Temperature (F),Temp_Anomaly (F),S3Tect_PPLS (PSI),S3_contrast_PPLS (PSI),Heat_Flow (W/m2),Zone,Nbr_Stages,Frac_Gradient (PSI/ft),Proppant_Designed (kg),Proppant_in_Formation (kg),Avg_Breakdown_Pressure (KPa),Avg_Treating_Pressure (KPa),Max_Treating_pressure (KPa),Min_Treating_Pressure (KPa),Avg_Rate_Slurry (bpm),Max_Rate_Slurry (bpm),Min_Rate_Slurry (bpm),ShutInPressure_Fil (KPa),ShutInPressure_Initial (KPa),ISIP (KPa),Shot_Density (shots/ft),Shot_Total,Proppant_per_ft (kg/ft),Stage_Spacing (ft)
193,462,-0.05337656,0.118087971,76.0,106.0,-0.435956149,-0.252878871,0.902093018,-0.66959238,0.511996775,1.192393168,-1.070255474,-0.569624385,0.8596157320000001,-0.254057248,-0.7854692240000001,-0.124089486,0.093515936,0.363727563,0.812354316,-0.194293616,-0.396087746,-0.221290919,0.040163433,-0.104090025,Z0,-0.35632139,0.001903919,-0.560242,-0.548578055,-0.500392362,-0.716580083,-0.433579285,-0.461387217,1.211426907,0.625981381,0.7386024090000001,-0.466270273,-0.053565045,0.152834561,0.667339212,3.151688357,-0.5040366039999999,-0.17623861300000002
194,86,-1.4507750419999998,-0.086598273,118.0,-78.0,0.005241923,1.5982271469999998,0.674474748,-0.10169079,0.718892367,-1.5119333940000002,1.215957472,1.096185587,-0.238974559,1.130768913,1.849140036,-0.03890769240851062,-0.235326461,-1.629231636,-1.009024323,0.454015586,-0.147405918,-0.150963841,0.410521147,-0.169985306,Z5,,,,,,,,,,,,,,,,,,
195,384,-0.05754982,0.247706962,204.0,346.0,-0.461469718,-0.453515519,0.763695018,-0.82112014,0.29743838300000003,1.05717684,-0.718530405,-0.569624385,0.8596157320000001,-0.030738412000000007,-0.924132869,-0.078322099,0.186928442,0.502875615,1.4322453380000002,0.277808469,0.020454316,-0.377858315,-0.615221267,0.255230259,Z0,-1.086409818,-0.56163754,0.24172034,0.257928725,1.360952535,0.613372844,0.14416685099999998,0.03045454,0.8328604690000001,0.6469753040894793,0.395021333,-1.242408941,-1.4056984769999998,-1.929678039,0.667339212,-0.560749524,0.967694655,2.110340925
196,221,0.053176528,0.420154536,-87.0,281.0,0.261622185,-0.83236472,0.014252143,0.139268916,0.37406638,0.516311528,-0.190942802,-0.847259381,0.8596157320000001,-0.23496053100000006,-1.062796514,-0.012510425,0.126172341,0.70935337,1.513142313,0.5421191439999999,0.30954694,-0.392522064,-0.6495425779999999,0.245202716,Z1,0.008722824,0.034445309,-0.151323752,-0.12696089800000002,1.308277794,0.173850791,-0.201426899,0.70971989,0.661473117,0.298292066,0.624583166,0.062689051,0.07150004900000001,0.529304479,-0.773433047,0.924225629,-0.403827394,-0.258744499
197,548,0.302482101,0.353156719,91.0,214.0,-1.294705569,-0.982500565,-1.695580832,1.58969962,1.232299947,-0.024553785,0.336644801,-0.847259381,0.310320587,-0.333975963,-0.924132869,0.032992272,0.08971868,0.911342478,0.005777966999999999,0.62689804,0.269136143,0.18784648,-0.13903411699999998,-0.501371721,Z1,-0.721365604,0.125383487,-0.951381193,-0.939291769,0.315140274,0.087019203,0.167960155,0.743875263,1.076060726,0.667342572,0.597913548,0.273162281,0.014154385,0.964563929,-0.293175628,2.409200781,-0.396931195,-0.185746515
198,360,-1.835690804,-0.293160221,113.0,34.0,-0.8597303190000001,2.407295985,0.434857763,-1.37978596,0.36640358,-1.5119333940000002,0.864232404,1.6514555780000002,-0.238974559,0.84576857,3.513103779,0.03306446,0.5742485860000001,-2.028721205,-0.849623775,-0.019748831,-0.632335482,-0.5783966420000001,0.136938914,-0.56893826,Z5,0.519784724,-0.177727969,1.08559045,1.112900305,-1.646237876,-1.084854016,-0.498192478,-1.372606519,0.8425397240000001,0.635265006,0.553565372,-1.47002586,-1.4261037069999998,-1.364628119,-1.253690467,0.181738053,3.318025668,-1.227997084
199,740,0.652631077,0.365016642,32.0,99.0,-0.782567327,-1.243887257,-1.103301662,1.144504948,0.12885679,0.921960512,-0.542667871,-0.847259381,-0.238974559,-0.07809949599999999,-0.646805579,-0.331029302,-0.043185291,1.409582278,-0.333606384,0.6867419659999999,0.238050915,0.947283428,-0.227692109,-0.7444202590000001,Z6,-1.232427504,-0.448669177,-1.230766332,-1.23044775,-0.6957065179999999,0.596669856,-0.224230146,0.670593872,0.385463768,0.516389322,0.460425924,-0.5109883820000001,-1.590831542,-0.8786294809999999,0.667339212,-0.560749524,-1.508698301,2.713170309
200,204,0.314949974,-0.494251365,98.0,-120.0,-0.25611659600000003,0.392077884,-0.775351558,0.84596906,0.481345576,-0.971068082,0.864232404,0.540915596,-0.7882697040000001,-0.222497392,1.15582181,0.118102287,0.27578424,-0.161444118,-1.153585781,-0.180994966,-0.152068702,0.7414169840000001,0.5084057160000001,0.14062977,Z0,0.7388112520000001,0.003645466,1.30909856,1.27744203,-0.7845624290000001,-0.66785149,-0.337014514,-1.229773548,-0.161982633,0.921634104,-1.266657385,0.194240143,0.297274437,0.049944254,0.667339212,-0.560749524,2.43260112,-1.100856766
201,15,-0.342878309,1.248258496,482.0,61.0,-0.423510505,-1.527573812,-0.322488147,0.086496208,-1.687226741,0.245878872,-0.015080268,-0.29198939,0.310320587,-1.038899658,0.531835406,-0.419676544,0.350969915,-0.067182534,1.4164488869999998,1.07905215,0.803802072,-2.576272804,-0.325684565,0.647975686,Z1,,,,,,,,,,,,,,,,,,
202,114,0.193603614,-1.3455671669999998,270.0,33.0,-0.781945045,1.836009528,-0.796219318,-0.484811482,-0.691062779,-3.1345293310000004,3.15044535,2.206725569,-4.633335722,-0.558557639,2.057135504,-0.187615197,0.28185985,-0.807809263,0.211131827,-0.501824905,-0.102332337,0.420907144,1.235807772,0.437397287,Z2,-0.502339076,-0.132881515,-0.7288890290000001,-0.7235822270000001,-0.652423754,-0.092303432,0.277984226,0.009028301,1.073766384,0.5063257720000001,0.665102736,-0.946834667,-0.7532250979999999,-1.039242219,-1.253690467,0.181738053,-0.5030516110000001,-0.181300034
203,426,0.5668404770000001,-0.379325393,62.0,-35.0,-0.485738724,-0.014288974,-1.219353318,0.046016025,-0.438190389,0.245878872,-0.190942802,0.540915596,0.310320587,-0.7013239309999999,-0.230814643,-0.08811564599999999,-0.522399038,0.565716671,-0.846751693,-0.363851408,-0.402304791,0.7015043609999999,-0.4317082,-0.136082662,Z1,-1.086409818,-0.052223369000000006,-0.448487945,-0.4418519520000001,-1.690400249,-0.055824267,-0.62711945,0.575216673,0.755426424,0.597904077,0.590076035,0.056512362,-0.643903215,0.051288073,0.667339212,-0.560749524,-0.265283354,2.077134221
204,260,-2.158495583,1.665524573,-189.0,1060.0,-0.669311969,-0.162374971,1.004901482,0.24391914,0.043714570539682564,0.110662543,-0.366805336,0.263280601,0.310320587,1.579352713,0.531835406,-0.462147332,-0.18064597,-1.82224345,-0.449447022,0.1717837844758547,0.318872509,-1.366612531,0.95869113,-0.027266555343750016,Z0,-0.429330233,0.08460480199999999,-0.668694231,-0.797536169,-0.213369663,1.15811521,3.1342312910000003,0.755839101,-1.027367916,-1.4475919119999998,0.253667242,-0.4687863037723001,-0.416572253,0.191528793,-1.253690467,0.181738053,-0.7540032259999999,-0.222105092
205,459,0.805474131,-0.444173965,261.0,48.0,0.244820566,-0.107029072,0.131193414,1.118151345,0.38939198,1.192393168,-1.4219805419999998,-0.569624385,0.310320587,0.07851554,-0.508141933,0.16071745099999998,-0.200391703,1.445491453,-0.433171891,0.30440577,0.500721095,1.072588137,-0.582324077,0.454348609,Z4,-0.064286019,0.137032503,-0.216852267,-0.229708132,-0.240170475,0.918157465,-0.256167467,1.216323838,0.256407028,0.176744509,0.425929832,0.6486956025317124,1.045780324,0.7338161759999999,-1.253690467,0.181738053,-0.543304325,-0.17503238699999998
206,734,1.004067327,-0.326629822,16.0,121.0,-0.204467174,-0.466404716,1.371457435,-0.08629784,-1.3653891530000002,1.327609497,-1.246118008,-1.124894376,0.310320587,1.334140736,-0.022819175,-0.227342829,-0.351522504,1.301854754,0.236023204,0.96268896,1.343130786,1.523293989,-0.6667140220000001,0.542686486,Z4,-0.283312547,0.203404802,-0.475918486,-0.475465901,0.569124189,0.741933677,-0.202558393,0.716285501,-0.155345429,-0.121927279,0.212251182,0.4387225972036799,0.771006689,1.023177955,-1.253690467,-0.560749524,-0.577973401,-0.135956733
207,69,0.067440357,0.071547056,145.0,48.0,-0.95680634,-0.30272745,0.346475358,0.045513844000000005,0.803183164,1.192393168,-1.4219805419999998,-0.569624385,0.8596157320000001,-0.618004386,-0.854801047,-0.106860543,-0.059133768,0.426568619,0.038328229,-0.7694602420000001,-1.01312953,-0.060985205999999986,0.422371558,-0.7269914340000001,Z0,-1.159418661,0.009435143,-0.7077446540000001,-0.702534937,-0.940902556,0.727280433,0.091417043,-0.203894952,0.041312461,0.516389322,-0.035857852,-0.466580816,-1.130697024,0.233408654,0.667339212,-0.560749524,-0.271901488,1.869284855
208,490,-0.008519205,0.140029805,63.0,24.0,-0.435956149,-0.335773486,0.708363911,-0.46160197,0.619275971,1.192393168,-1.070255474,-0.569624385,0.8596157320000001,-0.400630306,-0.924132869,-0.113429679,0.066175691,0.44003456,0.696034997,-0.29735815600000004,-0.481572124,-0.216130417,0.089912719,-0.215825502,Z0,-0.6483567610000001,-0.083960164,-0.5683695679999999,-0.560930395,-0.510537273,-0.160801645,0.5183125670000001,-0.188951367,1.03074747,0.725836956,0.594753706,-0.641561764,-0.206803612,-0.143824598,-0.773433047,0.924225629,-0.526054633,0.404133674
209,19,0.489790885,0.106013124,327.0,236.0,-0.295320374,-0.748600472,-1.472494425,0.500140791,0.435368778,0.3810952,-0.190942802,-0.569624385,0.310320587,-0.213729501,-0.5774737560000001,-0.010633529,-0.191278287,0.812592248,-0.635174989,0.449028592,-0.0836812,0.555354475,-0.346291161,-1.025430209,Z1,-0.283312547,0.037764311,-0.475918486,-0.492197864,-0.942622297,-0.211325403,-0.070931005,-0.4484532120000001,0.033118382,-0.17368267899999998,-0.659810021,1.122353835,1.126954814,0.6227491310000001,0.667339212,-0.17182746,-0.5296352679999999,-0.195153054
210,549,1.62667205,-1.4789766430000002,428.0,152.0,0.185703758,1.052563792,-0.466603342,0.010011807,0.573299173,0.786744184,-0.542667871,-0.847259381,0.310320587,1.318546868,-1.340123805,0.427453249,0.123893987,1.405093631,1.702221041,0.249548838,1.153510893,1.838587456,-1.329909809,0.91609308,Z4,-0.064286019,-0.025105543,-0.222947942,-0.215121438,-0.362713775,-0.549640009,-0.472542817,-0.452457588,-0.279178445,-0.857285255,0.407163958,-0.35395096200000004,0.15949986900000002,-0.195034767,-1.253690467,0.181738053,-0.476732679,-0.208735772
211,140,-0.200717555,-0.263090335,-171.0,26.0,1.566547934,0.538517791,1.408749807,-0.256406309,0.764869165,0.921960512,-0.894392939,-0.569624385,0.8596157320000001,0.088171222,-0.092150998,-0.118194108,-0.162419139,-0.35445593200000003,-0.264197736,-0.239176561,-0.321483197,-0.178071715,0.706405975,-0.363612383,Z0,2.418014637,0.005362191,2.644051548,2.722492487,-0.645797089,0.6797512720000001,0.146463035,0.249888783,-0.641056512,-0.779726516,-0.641403042,0.751141677,0.994247547,0.003584382,0.667339212,-0.560749524,2.0241122540000003,-1.224804132
212,188,1.988832126,-1.5133645569999998,71.0,351.0,-1.148469254,0.795556321,0.887607815,-0.082411393,0.335752382,-0.294986441,1.040094938,-0.847259381,0.310320587,1.181570108,-1.062796514,-0.03890769240851062,0.357045525,1.3736731030000002,2.9429604460000003,0.57536577,1.395975674,2.4039621,-0.7404791629999999,1.169407912,Z4,-0.794374447,-0.376569123,-0.8955041659999999,-0.885096612,-1.001109138,-0.143162161,-0.939055827,0.35304813700000004,1.23355092,0.891615972,0.705840977,-1.504469035,-1.419174247,-1.604319522,-1.253690467,0.181738053,-0.447858738,0.122317627
213,280,-0.635307569,0.684159932,56.0,0.0,-0.07814389,-0.540944647,-0.92177088,-0.597431105,-0.989911968,-0.024553785,-0.190942802,0.540915596,-0.7882697040000001,0.502450019,1.502480923,-0.558903727,-0.027996266,-0.6596839170000001,-0.459020629,-0.046346132000000005,-0.41163036,-0.319416646,0.540793675,0.079032007,Z0,,,,,,,,,,,,,,,,,,
214,9,0.122346756,-1.437750223,114.0,405.0,-0.445290381,2.025185662,-0.7956106340000001,-0.410925323,-0.41520199,-2.728880347,2.798720281,1.6514555780000002,-3.534745431,-0.354815303,1.849140036,-0.102144241,0.223382102,-0.794343323,0.381542023,-0.541720856,-0.347905642,0.256304399,0.941290963,-0.078304915,Z3,-0.794374447,-0.049390452,-0.034713476,-0.024183195,-0.33838334299999995,-0.120070474,-0.28821885,0.109811626,1.07130816,0.8357275754384801,0.503122229,-1.256922363,-1.70594859,-0.7362341859999999,-1.253690467,0.181738053,0.441737793,0.8095625870000001
215,331,1.938950248,-2.009859607,129.0,82.0,1.763811388,1.497629298,0.8019435420000001,0.5242018279999999,0.21314758600000006,-0.565419097,1.567682541,-1.124894376,0.310320587,1.552654389,-0.5774737560000001,-0.03890769240851062,0.17933392899999998,1.099865646,2.739042627,0.000199144,1.035387024,2.677600767,-0.363984783,1.162961634,Z2,0.5927935670000001,-0.635816897,0.5359636870000001,0.542880519,0.6796765570000001,-0.744211581,-1.098354621,-0.797698382,-0.7887179209999999,-0.425558959,-0.7862252059999999,-1.469378749,-1.7383619019999998,-2.457067426,0.667339212,-0.560749524,-0.530378211,-0.17867686800000002
216,696,1.1088763659999998,-0.639012761,628.0,-132.0,-0.470803951,-0.101190111,1.971757927,-1.725177549,-1.825157136,0.245878872,0.16078226699999998,-0.569624385,0.310320587,1.7364739930000002,0.6704990510000001,-0.33153462,0.34033759700000005,0.327818388,0.28293387600000003,0.440716936,1.169053507,1.58477812,-0.661798648,0.477746209,Z4,-0.940392133,0.213699281,-0.577259095,-0.567231671,1.27614896,0.054571105,-0.226226229,0.344361119,0.9002567659999999,0.528465582,0.719560566,0.971812852,0.507520393,1.009464388,0.464413541,-0.560749524,-0.505796741,1.331686303
217,191,2.427315106,-0.929082633,132.0,-191.0,0.673572993,-0.095692791,1.613701372,-1.5534315319999998,0.052228792,0.3810952,0.512507335,-1.4025293719999998,0.310320587,-0.3235594,0.046512648,-0.207057915,1.206871489,1.903333431,2.838608135,0.616924052,1.294948682,1.514984362,-1.198623135,0.938058174,Z7,,,,,,,,,,,,,,,,,,
218,733,1.300659466,-1.157996725,150.0,77.0,-0.378706187,0.7734117490000001,1.021927385,-1.535069162,0.36640358,0.651527856,-0.542667871,-0.569624385,0.310320587,0.901137199,0.046512648,0.535398832,0.5081763260000001,1.503843862,-0.08373525400000001,-2.165818524,-1.863310529,1.019205385,-1.5858502069999998,-1.5922251280000002,Z4,0.811820095,0.222910131,0.7889342309999999,0.837888585,2.186509699,-0.7046465270000001,0.463886049,-0.21704287100000005,-0.201027419,-0.5981488420000001,-1.023181997,0.409304078,1.569757534,0.7829916459999999,1.627854051,0.181738053,1.875430178,-1.18625219
219,90,0.162075777,1.231943775,570.0,-143.0,1.21558078,-2.064199201,-1.3576773880000002,1.19179733,0.305101183,-0.294986441,1.567682541,-1.680164367,0.8596157320000001,-0.543184845,-0.5774737560000001,-0.241034545,0.545389438,0.8440127759999999,1.912840385,1.3649731319999998,1.123979926,-0.982754481,-1.165561955,0.6904733670000001,Z6,0.300758195,-0.172876158,0.17896535800000002,0.195316977,-0.650619913,0.336215968,0.239301523,0.07734123,-0.813132165,-0.7953423690000001,-0.494663805,0.073190096,0.059808732,0.358211423,1.627854051,-0.560749524,-0.616541442,-0.117473611
220,28,-2.087041481,1.915638033,132.0,93.0,-0.084988994,-0.699155651,1.13361968,0.613677441,0.043714570539682564,0.3810952,-0.366805336,-0.014354394,0.310320587,1.245070118,0.254508116,-0.452618475,-0.214821277,-1.844686684,-0.363284564,0.1717837844758547,0.506938141,-1.4889865219999998,1.14368442,-0.027266555343750016,Z0,,,,,,,,,,,,,,,,,,
221,161,0.000346377,-0.464728559,142.0,60.0,-0.230603026,0.661446561,0.531778995,0.759484701,0.37406638,-0.294986441,0.16078226699999998,0.540915596,-0.7882697040000001,-0.419821009,0.947826342,-0.009189763,0.210471431,-0.502581278,-0.921904504,-1.163432757,-0.7038315070000001,0.040254091,1.497755371,-0.658947394,Z0,0.957837781,-0.057711157335078526,0.967232746,0.7082639946936902,0.03779454037894758,-0.1194533272124352,-0.10672971383891468,-0.0109201749105263,0.19370634326943006,-0.0590504691779141,0.10283320816842106,-0.17869565890804606,-0.03695554539361697,-0.08311593398515223,0.667339212,-0.560749524,0.7082639946936902,-1.201949316
222,578,0.656337181,-0.8455747090000001,41.0,-231.0,-1.111132323,0.71458732,-1.4258697180000002,0.346538804,0.657589969,0.245878872,-0.894392939,0.540915596,0.310320587,-1.874997262,-0.300146465,0.264379861,-0.144192309,0.758728486,-0.704583636,0.660144666,0.570662859,0.997095478,-0.631637496,1.7216390190000002,Z2,-1.086409818,-0.6364080010000001,-0.660693512,-0.7551053190000001,0.03779454037894758,-3.630982769,-3.882331963,-2.417250486,0.645297801,0.5743554129999999,0.618224843,-1.4921317790000002,-1.3434242581260318,-2.374262138,-0.293175505,1.666713205,-0.201509199,1.221423018
223,735,0.046086138,-0.013309031,174.0,170.0,-0.730295624,-0.141100032,0.534240839,0.027893829,0.7572063659999999,1.192393168,-1.4219805419999998,-0.29198939,0.8596157320000001,-0.628476655,-0.646805579,-0.127698902,-0.059893219,0.27395462600000003,-0.147399737,-1.005511285,-1.255594312,-0.006510419,0.709547672,-0.863795768,Z0,-1.159418661,-0.07797762700000001,-0.72717462,-0.726076348,0.01602409,0.639874119,0.659369068,0.938513168,0.672256525,0.5198431893247039,0.283162006,-0.07995550400000001,0.039841806,0.334158396,0.667339212,-0.560749524,-0.5590708839999999,2.213650668
224,390,0.458647153,-0.28128076,189.0,50.0,-0.884621606,-0.090537112,-1.255386429,-0.199921826,-0.009073605,-0.024553785,0.16078226699999998,0.263280601,0.310320587,-0.261209746,-0.022819175,0.017231158,-0.37886275,0.229068158,-0.996099954,0.153133623,-0.242215865,0.612409513,-0.312543814,-0.418763869,Z1,0.519784724,0.130801634,0.451640173,0.471749408,-1.410651871,0.09158676163844676,0.03578469110211882,-0.0109201749105263,0.100463467,-0.123275076,0.387984131,0.339048707,0.967131391,0.239239674,-1.253690467,0.181738053,2.059285525,-1.238640258
225,516,1.077265478,-1.038166567,16.0,88.0,-0.604594622,0.6010381579999999,1.27554164,-0.945857617,-0.177655199,-0.430202769,0.864232404,-0.29198939,0.310320587,0.963993202,0.6704990510000001,-0.090112856,0.73904951,0.224579511,-0.6548008820000001,-1.381198156,-1.250931528,1.10135692,-0.83797102,-1.474759627,Z4,-0.429330233,0.300874413,-0.890678423,-0.8805060259999999,0.689252651,-2.648313195,-0.917606194,-2.519607521,-1.810764972,-0.546639356,0.068041956,1.6963051284828574,2.416696919,1.082530947,-0.773433047,0.924225629,-0.966189437,-0.175499193
226,612,-2.4008041980000003,1.473675181,180.0,-8.0,0.43088294,0.619890549,0.70669311,-0.273327637,-1.319412355,-0.565419097,0.336644801,0.818550592,0.310320587,1.7766499059999998,0.393171761,-0.484790398,0.057062276,-1.853663978,-0.559064817,-0.70296699,0.022008577,-1.265683067,0.5348943620000001,-0.078304915,Z0,,,,,,,,,,,,,,,,,,
227,716,-1.5313750190000002,0.7326937840000001,91.0,1.0,2.387960423,0.03623561851489362,1.029776206,-0.041669203,0.059891592,-2.593664019,2.095270144,2.484360564,-0.238974559,-0.32550734800000003,0.185176293,-0.229773169,-0.406202995,-1.642697576,-0.7878740129999999,1.976711046,2.162226556,-1.344710873,1.629702319,2.143273319,Z0,,,,,,,,,,,,,,,,,,
228,276,2.413113565,-2.01273178,169.0,613.0,-0.478271337,1.183195022,0.305952277,0.86136201,0.075217192,-0.971068082,1.91940761,-1.124894376,-0.238974559,0.191692705,0.947826342,-0.03890769240851062,0.048708312,2.011060955,2.351790243,-0.5566818370000001,-0.4955604770000001,2.44356489,-1.563892854,-0.425687648,Z10,-0.283312547,-0.057711157335078526,-0.603927676,-0.65401333,-0.6120567339999999,-0.974206346,-0.740930375,-0.074572293,0.886941388,0.423229602,0.667678444,-0.6405708301047077,-0.641371906,-0.4841471483790655,-0.754961608,0.952782843,-0.655605239,-0.314356605
229,247,0.823008052,-1.5396439569999998,384.0,38.0,-0.6077060329999999,1.57912629,0.017061454,1.0791777059999998,1.193985949,1.5980421530000002,-2.125430679,-0.29198939,0.8596157320000001,-0.273453419,-0.5774737560000001,0.540355762,-0.294563659,0.722819311,0.081409459,-1.301406254,-1.309993462,-0.440932246,-1.510432223,-1.167487065,Z2,1.322881995,0.256603445,0.620160209,0.639786878,-1.549846621,-2.621902686,-1.054897583,-1.249811385,-1.363305086,-2.175493288,0.380619616,0.87663792,0.8606674879999999,0.433413868,2.094231198,0.542252251,1.890720723,-1.472616829
230,233,0.105716003,-0.32889629800000003,78.0,140.0,-1.270436563,0.327134969,0.205354298,0.6316468000000001,0.718892367,-0.024553785,-0.190942802,0.263280601,-0.238974559,-0.287940423,0.462503584,0.050558093,0.118577828,-0.17042141100000002,-0.963071012,-1.138497788,-1.028672145,0.319210716,1.089049968,-0.830848128,Z0,0.15474051,-0.050341466,0.01630733,0.03378968,-1.199468279,-2.941257037,-3.4129942160000004,-1.1159709999999998,-2.19567104,-3.274214516,0.231525189,0.172256698,0.468251858,-0.046051942,-1.253690467,0.181738053,1.873128452,-1.200994957
231,145,1.13378097,-0.648801593,-39.0,311.0,1.955474302,-0.119141811,1.994614383,-1.955918957,-1.924773532,0.245878872,0.16078226699999998,-0.569624385,0.310320587,1.829061672,0.6704990510000001,-0.340125029,0.379829063,0.28293192,0.387764867,0.374223684,1.1612822,1.603789694,-0.664940344,0.462943646,Z4,0.665802409,0.165796489,0.628922742,0.654838621,0.294189961,1.395106465,0.222563581,0.27021072,-0.322070832,0.409834086,-1.194558582,1.215919744,1.837159012,0.7551786290000001,1.627854051,-0.543279228,-0.514094822,-0.169752538
232,187,0.111342637,-0.230070122,83.0,170.0,-0.6674451229999999,0.154792437,0.20607634,0.439660691,0.8261715629999999,0.3810952,-0.542667871,-0.014354394,0.310320587,-0.294009767,-0.022819175,0.026230634,0.013773554,0.013613108999999998,-0.823296357,-1.078653862,-1.257148574,0.266457789,0.89385911,-0.996780086,Z0,-0.6483567610000001,0.327277186,-0.682155515,-0.670788674,-0.8102061190000001,0.708023106,0.343455734,0.415852931,0.654331978,0.652247247,0.30933304100000003,0.5764826479999999,0.568329348,1.360674906,0.667339212,-0.560749524,-0.51319888,0.206170635
233,3,-0.100974563,0.206695466,164.0,51.0,-0.134771569,-0.34347594600000003,0.902452807,-0.995508067,0.205484787,1.05717684,-0.718530405,-0.569624385,0.8596157320000001,0.103143186,-0.854801047,-0.097283561,0.172498868,0.404125385,1.401609797,0.249548838,-0.04016188,-0.33705682600000003,-0.622747529,0.247112724,Z0,-0.210303704,0.155626598,-0.394388823,-0.383094354,-0.222978746,0.09158676163844676,0.03578469110211882,-0.0109201749105263,0.659220491,0.401115931,0.025022524,0.7670348290000001,0.757961032,0.601406902,-1.253690467,-0.115256978,-0.483228061,-0.19996321600000005
234,786,0.342782089,-0.478796342,182.0,49.0,-0.68673587,0.338937125,-0.89241358,0.6830003000000001,0.458357177,-0.8358517529999999,0.6883698690000001,0.540915596,-0.7882697040000001,-0.239326211,0.947826342,0.109247188,0.181612283,-0.094114415,-1.141140093,-0.0446838,-0.099223814,0.74926948,0.35786320200000005,0.184559957,Z0,-0.429330233,-0.136626691,-0.639739771,-0.6417996539999999,0.227366319,0.482622576,0.035470701,0.465777543,1.047502205,0.8168830730696897,-0.294493814,-0.159568773,0.480950123,-0.410453624,-1.253690467,0.181738053,-0.438624816,-0.234652834
